,Year,Month,Day,Hour,Consumption
6175,2020,7,9,20,27424.0
6490,2020,7,9,21,26497.0
6805,2020,7,9,22,25704.0
7120,2020,7,9,23,24164.0
7435,2020,7,9,24,22587.0
191,2020,7,10,1,21109.0
506,2020,7,10,2,19966.0
821,2020,7,10,3,19207.0
1136,2020,7,10,4,18710.0
1451,2020,7,10,5,18567.0
1766,2020,7,10,6,18848.0
2081,2020,7,10,7,19767.0
2396,2020,7,10,8,21152.0
2711,2020,7,10,9,22447.0
3026,2020,7,10,10,23493.0
3341,2020,7,10,11,24282.0
3656,2020,7,10,12,24774.0
3971,2020,7,10,13,25160.0
4286,2020,7,10,14,25306.0
4601,2020,7,10,15,25220.0
4916,2020,7,10,16,25010.0
5231,2020,7,10,17,24896.0
5546,2020,7,10,18,24858.0
5861,2020,7,10,19,24407.0
6176,2020,7,10,20,23760.0
6491,2020,7,10,21,23164.0
6806,2020,7,10,22,22502.0
7121,2020,7,10,23,21645.0
7436,2020,7,10,24,20374.0
192,2020,7,11,1,19299.0
507,2020,7,11,2,18430.0
822,2020,7,11,3,17814.0
1137,2020,7,11,4,17406.0
1452,2020,7,11,5,17152.0
1767,2020,7,11,6,17094.0
2082,2020,7,11,7,17314.0
2397,2020,7,11,8,18237.0
2712,2020,7,11,9,19527.0
3027,2020,7,11,10,20761.0
3342,2020,7,11,11,21841.0
3657,2020,7,11,12,22843.0
3972,2020,7,11,13,23681.0
4287,2020,7,11,14,24093.0
4602,2020,7,11,15,24096.0
4917,2020,7,11,16,24285.0
5232,2020,7,11,17,24330.0
5547,2020,7,11,18,24353.0
5862,2020,7,11,19,24075.0
6177,2020,7,11,20,23091.0
6492,2020,7,11,21,22544.0
6807,2020,7,11,22,22154.0
7122,2020,7,11,23,21164.0
7437,2020,7,11,24,19979.0
193,2020,7,12,1,18865.0
508,2020,7,12,2,17859.0
823,2020,7,12,3,17111.0
1138,2020,7,12,4,16620.0
1453,2020,7,12,5,16286.0
1768,2020,7,12,6,16050.0
2083,2020,7,12,7,16143.0
2398,2020,7,12,8,16795.0
2713,2020,7,12,9,17869.0
3028,2020,7,12,10,18997.0
3343,2020,7,12,11,20091.0
3658,2020,7,12,12,21122.0
3973,2020,7,12,13,21969.0
4288,2020,7,12,14,22622.0
4603,2020,7,12,15,23113.0
4918,2020,7,12,16,23594.0
5233,2020,7,12,17,24106.0
5548,2020,7,12,18,24565.0
5863,2020,7,12,19,24524.0
6178,2020,7,12,20,23849.0
6493,2020,7,12,21,23343.0
6808,2020,7,12,22,23008.0
7123,2020,7,12,23,21796.0
7438,2020,7,12,24,20348.0
194,2020,7,13,1,19019.0
509,2020,7,13,2,18044.0
824,2020,7,13,3,17325.0
1139,2020,7,13,4,16922.0
1454,2020,7,13,5,16859.0
1769,2020,7,13,6,17164.0
2084,2020,7,13,7,18033.0
2399,2020,7,13,8,19450.0
2714,2020,7,13,9,20751.0
3029,2020,7,13,10,21889.0
3344,2020,7,13,11,22901.0
3659,2020,7,13,12,23794.0
3974,2020,7,13,13,24478.0
4289,2020,7,13,14,24959.0
4604,2020,7,13,15,25224.0
4919,2020,7,13,16,25564.0
5234,2020,7,13,17,25869.0
5549,2020,7,13,18,26048.0
5864,2020,7,13,19,25549.0
6179,2020,7,13,20,24610.0
6494,2020,7,13,21,23644.0
6809,2020,7,13,22,23006.0
7124,2020,7,13,23,21606.0
7439,2020,7,13,24,20020.0
195,2020,7,14,1,18638.0
510,2020,7,14,2,17664.0
825,2020,7,14,3,16932.0
1140,2020,7,14,4,16457.0
1455,2020,7,14,5,16320.0
1770,2020,7,14,6,16585.0
2085,2020,7,14,7,17478.0
2400,2020,7,14,8,18833.0
2715,2020,7,14,9,20017.0
3030,2020,7,14,10,20939.0
3345,2020,7,14,11,21722.0
3660,2020,7,14,12,22442.0
3975,2020,7,14,13,23133.0
4290,2020,7,14,14,23791.0
4605,2020,7,14,15,24270.0
4920,2020,7,14,16,24618.0
5235,2020,7,14,17,25115.0
5550,2020,7,14,18,25469.0
5865,2020,7,14,19,25222.0
6180,2020,7,14,20,24396.0
6495,2020,7,14,21,23535.0
6810,2020,7,14,22,22850.0
7125,2020,7,14,23,21438.0
7440,2020,7,14,24,19883.0
196,2020,7,15,1,18524.0
511,2020,7,15,2,17590.0
826,2020,7,15,3,16874.0
1141,2020,7,15,4,16443.0
1456,2020,7,15,5,16307.0
1771,2020,7,15,6,16624.0
2086,2020,7,15,7,17501.0
2401,2020,7,15,8,18807.0
2716,2020,7,15,9,19936.0
3031,2020,7,15,10,20764.0
3346,2020,7,15,11,21466.0
3661,2020,7,15,12,22161.0
3976,2020,7,15,13,22769.0
4291,2020,7,15,14,23342.0
4606,2020,7,15,15,23771.0
4921,2020,7,15,16,24265.0
5236,2020,7,15,17,24757.0
5551,2020,7,15,18,24968.0
5866,2020,7,15,19,24601.0
6181,2020,7,15,20,23700.0
6496,2020,7,15,21,22824.0
6811,2020,7,15,22,22272.0
7126,2020,7,15,23,20949.0
7441,2020,7,15,24,19501.0
197,2020,7,16,1,18275.0
512,2020,7,16,2,17400.0
827,2020,7,16,3,16812.0
1142,2020,7,16,4,16470.0
1457,2020,7,16,5,16379.0
1772,2020,7,16,6,16687.0
2087,2020,7,16,7,17582.0
2402,2020,7,16,8,18895.0
2717,2020,7,16,9,19951.0
3032,2020,7,16,10,20856.0
3347,2020,7,16,11,21421.0
3662,2020,7,16,12,21828.0
3977,2020,7,16,13,22131.0
4292,2020,7,16,14,22353.0
4607,2020,7,16,15,22426.0
4922,2020,7,16,16,22425.0
5237,2020,7,16,17,22529.0
5552,2020,7,16,18,22498.0
5867,2020,7,16,19,21994.0
6182,2020,7,16,20,21157.0
6497,2020,7,16,21,20536.0
6812,2020,7,16,22,20080.0
7127,2020,7,16,23,19050.0
7442,2020,7,16,24,17912.0
198,2020,7,17,1,16983.0
513,2020,7,17,2,16320.0
828,2020,7,17,3,15867.0
1143,2020,7,17,4,15595.0
1458,2020,7,17,5,15602.0
1773,2020,7,17,6,16117.0
2088,2020,7,17,7,17035.0
2403,2020,7,17,8,18183.0
2718,2020,7,17,9,19253.0
3033,2020,7,17,10,20036.0
3348,2020,7,17,11,20666.0
3663,2020,7,17,12,21257.0
3978,2020,7,17,13,21773.0
4293,2020,7,17,14,22163.0
4608,2020,7,17,15,22559.0
4923,2020,7,17,16,23205.0
5238,2020,7,17,17,24010.0
5553,2020,7,17,18,24640.0
5868,2020,7,17,19,24642.0
6183,2020,7,17,20,24080.0
6498,2020,7,17,21,23299.0
6813,2020,7,17,22,22816.0
7128,2020,7,17,23,21596.0
7443,2020,7,17,24,20186.0
199,2020,7,18,1,18863.0
514,2020,7,18,2,17823.0
829,2020,7,18,3,17078.0
1144,2020,7,18,4,16496.0
1459,2020,7,18,5,16192.0
1774,2020,7,18,6,16100.0
2089,2020,7,18,7,16386.0
2404,2020,7,18,8,17285.0
2719,2020,7,18,9,18565.0
3034,2020,7,18,10,19955.0
3349,2020,7,18,11,21256.0
3664,2020,7,18,12,22389.0
3979,2020,7,18,13,23220.0
4294,2020,7,18,14,23844.0
4609,2020,7,18,15,24496.0
4924,2020,7,18,16,25141.0
5239,2020,7,18,17,25762.0
5554,2020,7,18,18,26159.0
5869,2020,7,18,19,26016.0
6184,2020,7,18,20,25314.0
6499,2020,7,18,21,24560.0
6814,2020,7,18,22,23963.0
7129,2020,7,18,23,22763.0
7444,2020,7,18,24,21365.0
200,2020,7,19,1,20032.0
515,2020,7,19,2,18930.0
830,2020,7,19,3,18167.0
1145,2020,7,19,4,17607.0
1460,2020,7,19,5,17266.0
1775,2020,7,19,6,17072.0
2090,2020,7,19,7,17202.0
2405,2020,7,19,8,18212.0
2720,2020,7,19,9,19723.0
3035,2020,7,19,10,21383.0
3350,2020,7,19,11,23138.0
3665,2020,7,19,12,24672.0
3980,2020,7,19,13,25896.0
4295,2020,7,19,14,26735.0
4610,2020,7,19,15,27044.0
4925,2020,7,19,16,27247.0
5240,2020,7,19,17,27409.0
5555,2020,7,19,18,27418.0
5870,2020,7,19,19,27157.0
6185,2020,7,19,20,26570.0
6500,2020,7,19,21,26110.0
6815,2020,7,19,22,25569.0
7130,2020,7,19,23,24295.0
7445,2020,7,19,24,22778.0
201,2020,7,20,1,21471.0
516,2020,7,20,2,20561.0
831,2020,7,20,3,19969.0
1146,2020,7,20,4,19662.0
1461,2020,7,20,5,19676.0
1776,2020,7,20,6,20154.0
2091,2020,7,20,7,21154.0
2406,2020,7,20,8,22736.0
2721,2020,7,20,9,24360.0
3036,2020,7,20,10,25820.0
3351,2020,7,20,11,26999.0
3666,2020,7,20,12,28120.0
3981,2020,7,20,13,28955.0
4296,2020,7,20,14,29541.0
4611,2020,7,20,15,29788.0
4926,2020,7,20,16,29817.0
5241,2020,7,20,17,29860.0
5556,2020,7,20,18,29909.0
5871,2020,7,20,19,29492.0
6186,2020,7,20,20,28486.0
6501,2020,7,20,21,27425.0
6816,2020,7,20,22,26469.0
7131,2020,7,20,23,24715.0
7446,2020,7,20,24,22810.0
202,2020,7,21,1,21244.0
517,2020,7,21,2,20017.0
832,2020,7,21,3,19128.0
1147,2020,7,21,4,18516.0
1462,2020,7,21,5,18266.0
1777,2020,7,21,6,18545.0
2092,2020,7,21,7,19453.0
2407,2020,7,21,8,20920.0
2722,2020,7,21,9,22280.0
3037,2020,7,21,10,23499.0
3352,2020,7,21,11,24613.0
3667,2020,7,21,12,25640.0
3982,2020,7,21,13,26460.0
4297,2020,7,21,14,27110.0
4612,2020,7,21,15,27583.0
4927,2020,7,21,16,28004.0
5242,2020,7,21,17,28387.0
5557,2020,7,21,18,28432.0
5872,2020,7,21,19,27798.0
6187,2020,7,21,20,26769.0
6502,2020,7,21,21,25857.0
6817,2020,7,21,22,25112.0
7132,2020,7,21,23,23572.0
7447,2020,7,21,24,21928.0
203,2020,7,22,1,20583.0
518,2020,7,22,2,19637.0
833,2020,7,22,3,18917.0
1148,2020,7,22,4,18505.0
1463,2020,7,22,5,18451.0
1778,2020,7,22,6,18857.0
2093,2020,7,22,7,19819.0
2408,2020,7,22,8,21260.0
2723,2020,7,22,9,22688.0
3038,2020,7,22,10,23957.0
3353,2020,7,22,11,25090.0
3668,2020,7,22,12,26055.0
3983,2020,7,22,13,26873.0
4298,2020,7,22,14,27715.0
4613,2020,7,22,15,28309.0
4928,2020,7,22,16,28742.0
5243,2020,7,22,17,29053.0
5558,2020,7,22,18,28984.0
5873,2020,7,22,19,28199.0
6188,2020,7,22,20,26692.0
6503,2020,7,22,21,25515.0
6818,2020,7,22,22,24582.0
7133,2020,7,22,23,23128.0
7448,2020,7,22,24,21535.0
204,2020,7,23,1,20309.0
519,2020,7,23,2,19357.0
834,2020,7,23,3,18659.0
1149,2020,7,23,4,18297.0
1464,2020,7,23,5,18235.0
1779,2020,7,23,6,18690.0
2094,2020,7,23,7,19673.0
2409,2020,7,23,8,21029.0
2724,2020,7,23,9,22285.0
3039,2020,7,23,10,23457.0
3354,2020,7,23,11,24496.0
3669,2020,7,23,12,25235.0
3984,2020,7,23,13,25648.0
4299,2020,7,23,14,26223.0
4614,2020,7,23,15,26929.0
4929,2020,7,23,16,27586.0
5244,2020,7,23,17,28004.0
5559,2020,7,23,18,28118.0
5874,2020,7,23,19,27578.0
6189,2020,7,23,20,26694.0
6504,2020,7,23,21,25991.0
6819,2020,7,23,22,25175.0
7134,2020,7,23,23,23658.0
7449,2020,7,23,24,22032.0
205,2020,7,24,1,20547.0
520,2020,7,24,2,19516.0
835,2020,7,24,3,18749.0
1150,2020,7,24,4,18224.0
1465,2020,7,24,5,18034.0
1780,2020,7,24,6,18387.0
2095,2020,7,24,7,19262.0
2410,2020,7,24,8,20487.0
2725,2020,7,24,9,21611.0
3040,2020,7,24,10,22368.0
3355,2020,7,24,11,22810.0
3670,2020,7,24,12,23243.0
3985,2020,7,24,13,23517.0
4300,2020,7,24,14,23816.0
4615,2020,7,24,15,24042.0
4930,2020,7,24,16,24166.0
5245,2020,7,24,17,24495.0
5560,2020,7,24,18,24731.0
5875,2020,7,24,19,24519.0
6190,2020,7,24,20,23942.0
6505,2020,7,24,21,23270.0
6820,2020,7,24,22,22724.0
7135,2020,7,24,23,21493.0
7450,2020,7,24,24,20105.0
206,2020,7,25,1,18870.0
521,2020,7,25,2,17882.0
836,2020,7,25,3,17211.0
1151,2020,7,25,4,16735.0
1466,2020,7,25,5,16468.0
1781,2020,7,25,6,16411.0
2096,2020,7,25,7,16609.0
2411,2020,7,25,8,17559.0
2726,2020,7,25,9,18903.0
3041,2020,7,25,10,20177.0
3356,2020,7,25,11,21515.0
3671,2020,7,25,12,22728.0
3986,2020,7,25,13,23635.0
4301,2020,7,25,14,24315.0
4616,2020,7,25,15,24868.0
4931,2020,7,25,16,25291.0
5246,2020,7,25,17,25772.0
5561,2020,7,25,18,26084.0
5876,2020,7,25,19,25984.0
6191,2020,7,25,20,25268.0
6506,2020,7,25,21,24587.0
6821,2020,7,25,22,24061.0
7136,2020,7,25,23,22943.0
7451,2020,7,25,24,21616.0
207,2020,7,26,1,20301.0
522,2020,7,26,2,19291.0
837,2020,7,26,3,18536.0
1152,2020,7,26,4,17952.0
1467,2020,7,26,5,17578.0
1782,2020,7,26,6,17405.0
2097,2020,7,26,7,17435.0
2412,2020,7,26,8,18233.0
2727,2020,7,26,9,19505.0
3042,2020,7,26,10,21027.0
3357,2020,7,26,11,22604.0
3672,2020,7,26,12,23888.0
3987,2020,7,26,13,24899.0
4302,2020,7,26,14,25604.0
4617,2020,7,26,15,26129.0
4932,2020,7,26,16,26600.0
5247,2020,7,26,17,27079.0
5562,2020,7,26,18,27427.0
5877,2020,7,26,19,27310.0
6192,2020,7,26,20,26606.0
6507,2020,7,26,21,25915.0
6822,2020,7,26,22,25325.0
7137,2020,7,26,23,23901.0
7452,2020,7,26,24,22319.0
208,2020,7,27,1,20999.0
523,2020,7,27,2,19965.0
838,2020,7,27,3,19147.0
1153,2020,7,27,4,18646.0
1468,2020,7,27,5,18506.0
1783,2020,7,27,6,18887.0
2098,2020,7,27,7,19724.0
2413,2020,7,27,8,21369.0
2728,2020,7,27,9,23160.0
3043,2020,7,27,10,24816.0
3358,2020,7,27,11,26179.0
3673,2020,7,27,12,27401.0
3988,2020,7,27,13,28604.0
4303,2020,7,27,14,29542.0
4618,2020,7,27,15,30043.0
4933,2020,7,27,16,30325.0
5248,2020,7,27,17,30473.0
5563,2020,7,27,18,30660.0
5878,2020,7,27,19,30324.0
6193,2020,7,27,20,29548.0
6508,2020,7,27,21,28795.0
6823,2020,7,27,22,27970.0
7138,2020,7,27,23,26354.0
7453,2020,7,27,24,24668.0
209,2020,7,28,1,23259.0
524,2020,7,28,2,22161.0
839,2020,7,28,3,21292.0
1154,2020,7,28,4,20670.0
1469,2020,7,28,5,20399.0
1784,2020,7,28,6,20671.0
2099,2020,7,28,7,21489.0
2414,2020,7,28,8,22966.0
2729,2020,7,28,9,24474.0
3044,2020,7,28,10,25794.0
3359,2020,7,28,11,26899.0
3674,2020,7,28,12,27853.0
3989,2020,7,28,13,28631.0
4304,2020,7,28,14,29243.0
4619,2020,7,28,15,29599.0
4934,2020,7,28,16,29685.0
5249,2020,7,28,17,29523.0
5564,2020,7,28,18,29457.0
5879,2020,7,28,19,28868.0
6194,2020,7,28,20,27908.0
6509,2020,7,28,21,26898.0
6824,2020,7,28,22,25880.0
7139,2020,7,28,23,24282.0
7454,2020,7,28,24,22462.0
210,2020,7,29,1,20922.0
525,2020,7,29,2,19815.0
840,2020,7,29,3,19066.0
1155,2020,7,29,4,18540.0
1470,2020,7,29,5,18385.0
1785,2020,7,29,6,18668.0
2100,2020,7,29,7,19506.0
2415,2020,7,29,8,20906.0
2730,2020,7,29,9,22316.0
3045,2020,7,29,10,23498.0
3360,2020,7,29,11,24553.0
3675,2020,7,29,12,25501.0
3990,2020,7,29,13,26256.0
4305,2020,7,29,14,26984.0
4620,2020,7,29,15,27457.0
4935,2020,7,29,16,27980.0
5250,2020,7,29,17,28347.0
5565,2020,7,29,18,28378.0
5880,2020,7,29,19,27896.0
6195,2020,7,29,20,26924.0
6510,2020,7,29,21,26151.0
6825,2020,7,29,22,25428.0
7140,2020,7,29,23,23898.0
7455,2020,7,29,24,22231.0
211,2020,7,30,1,20798.0
526,2020,7,30,2,19701.0
841,2020,7,30,3,18853.0
1156,2020,7,30,4,18331.0
1471,2020,7,30,5,18154.0
1786,2020,7,30,6,18483.0
2101,2020,7,30,7,19334.0
2416,2020,7,30,8,20734.0
2731,2020,7,30,9,22193.0
3046,2020,7,30,10,23457.0
3361,2020,7,30,11,24607.0
3676,2020,7,30,12,25668.0
3991,2020,7,30,13,26530.0
4306,2020,7,30,14,27314.0
4621,2020,7,30,15,27852.0
4936,2020,7,30,16,28094.0
5251,2020,7,30,17,28072.0
5566,2020,7,30,18,27693.0
5881,2020,7,30,19,27069.0
6196,2020,7,30,20,26293.0
6511,2020,7,30,21,25681.0
6826,2020,7,30,22,24764.0
7141,2020,7,30,23,23331.0
7456,2020,7,30,24,21821.0
212,2020,7,31,1,20413.0
527,2020,7,31,2,19231.0
842,2020,7,31,3,18174.0
1157,2020,7,31,4,17674.0
1472,2020,7,31,5,17477.0
1787,2020,7,31,6,17790.0
2102,2020,7,31,7,18572.0
2417,2020,7,31,8,19637.0
2732,2020,7,31,9,20581.0
3047,2020,7,31,10,21303.0
3362,2020,7,31,11,21952.0
3677,2020,7,31,12,22443.0
3992,2020,7,31,13,22827.0
4307,2020,7,31,14,23296.0
4622,2020,7,31,15,23720.0
4937,2020,7,31,16,24271.0
5252,2020,7,31,17,24808.0
5567,2020,7,31,18,25189.0
5882,2020,7,31,19,24924.0
6197,2020,7,31,20,24204.0
6512,2020,7,31,21,23391.0
6827,2020,7,31,22,22675.0
7142,2020,7,31,23,21372.0
7457,2020,7,31,24,20038.0
213,2020,8,1,1,18747.0
528,2020,8,1,2,17763.0
843,2020,8,1,3,17065.0
1158,2020,8,1,4,16568.0
1473,2020,8,1,5,16275.0
1788,2020,8,1,6,16214.0
2103,2020,8,1,7,16417.0
2418,2020,8,1,8,17260.0
2733,2020,8,1,9,18391.0
3048,2020,8,1,10,19658.0
3363,2020,8,1,11,20968.0
3678,2020,8,1,12,22160.0
3993,2020,8,1,13,23075.0
4308,2020,8,1,14,23627.0
4623,2020,8,1,15,24121.0
4938,2020,8,1,16,24568.0
5253,2020,8,1,17,24944.0
5568,2020,8,1,18,25134.0
5883,2020,8,1,19,24880.0
6198,2020,8,1,20,24182.0
6513,2020,8,1,21,23660.0
6828,2020,8,1,22,23191.0
7143,2020,8,1,23,22218.0
7458,2020,8,1,24,21015.0
214,2020,8,2,1,19873.0
529,2020,8,2,2,18981.0
844,2020,8,2,3,18343.0
1159,2020,8,2,4,17888.0
1474,2020,8,2,5,17646.0
1789,2020,8,2,6,17648.0
2104,2020,8,2,7,17719.0
2419,2020,8,2,8,18281.0
2734,2020,8,2,9,19409.0
3049,2020,8,2,10,20509.0
3364,2020,8,2,11,21548.0
3679,2020,8,2,12,22541.0
3994,2020,8,2,13,23455.0
4309,2020,8,2,14,24158.0
4624,2020,8,2,15,24921.0
4939,2020,8,2,16,25650.0
5254,2020,8,2,17,26312.0
5569,2020,8,2,18,26776.0
5884,2020,8,2,19,26813.0
6199,2020,8,2,20,26264.0
6514,2020,8,2,21,25907.0
6829,2020,8,2,22,25426.0
7144,2020,8,2,23,24160.0
7459,2020,8,2,24,22705.0
215,2020,8,3,1,21458.0
530,2020,8,3,2,20464.0
845,2020,8,3,3,19720.0
1160,2020,8,3,4,19162.0
1475,2020,8,3,5,18887.0
1790,2020,8,3,6,19079.0
2105,2020,8,3,7,19747.0
2420,2020,8,3,8,20923.0
2735,2020,8,3,9,22128.0
3050,2020,8,3,10,23243.0
3365,2020,8,3,11,24119.0
3680,2020,8,3,12,24915.0
3995,2020,8,3,13,25650.0
4310,2020,8,3,14,26424.0
4625,2020,8,3,15,27010.0
4940,2020,8,3,16,27418.0
5255,2020,8,3,17,27824.0
5570,2020,8,3,18,27923.0
5885,2020,8,3,19,27201.0
6200,2020,8,3,20,26435.0
6515,2020,8,3,21,25943.0
6830,2020,8,3,22,24598.0
7145,2020,8,3,23,22776.0
7460,2020,8,3,24,21213.0
216,2020,8,4,1,19909.0
531,2020,8,4,2,18956.0
846,2020,8,4,3,18292.0
1161,2020,8,4,4,17972.0
1476,2020,8,4,5,17959.0
1791,2020,8,4,6,18407.0
2106,2020,8,4,7,19433.0
2421,2020,8,4,8,20717.0
2736,2020,8,4,9,21966.0
3051,2020,8,4,10,22887.0
3366,2020,8,4,11,23475.0
3681,2020,8,4,12,23817.0
3996,2020,8,4,13,23830.0
4311,2020,8,4,14,23117.0
4626,2020,8,4,15,21386.0
4941,2020,8,4,16,20690.0
5256,2020,8,4,17,20547.0
5571,2020,8,4,18,20681.0
5886,2020,8,4,19,20463.0
6201,2020,8,4,20,19978.0
6516,2020,8,4,21,19849.0
6831,2020,8,4,22,19588.0
7146,2020,8,4,23,18683.0
7461,2020,8,4,24,17690.0
217,2020,8,5,1,16757.0
532,2020,8,5,2,16069.0
847,2020,8,5,3,15684.0
1162,2020,8,5,4,15469.0
1477,2020,8,5,5,15479.0
1792,2020,8,5,6,15876.0
2107,2020,8,5,7,16624.0
2422,2020,8,5,8,17873.0
2737,2020,8,5,9,19074.0
3052,2020,8,5,10,20052.0
3367,2020,8,5,11,20803.0
3682,2020,8,5,12,21484.0
3997,2020,8,5,13,22105.0
4312,2020,8,5,14,22586.0
4627,2020,8,5,15,22917.0
4942,2020,8,5,16,23264.0
5257,2020,8,5,17,23609.0
5572,2020,8,5,18,23762.0
5887,2020,8,5,19,23327.0
6202,2020,8,5,20,22440.0
6517,2020,8,5,21,21824.0
6832,2020,8,5,22,21161.0
7147,2020,8,5,23,19888.0
7462,2020,8,5,24,18479.0
218,2020,8,6,1,17310.0
533,2020,8,6,2,16427.0
848,2020,8,6,3,15836.0
1163,2020,8,6,4,15477.0
1478,2020,8,6,5,15399.0
1793,2020,8,6,6,15781.0
2108,2020,8,6,7,16565.0
2423,2020,8,6,8,17683.0
2738,2020,8,6,9,18569.0
3053,2020,8,6,10,19289.0
3368,2020,8,6,11,19657.0
3683,2020,8,6,12,19993.0
3998,2020,8,6,13,20414.0
4313,2020,8,6,14,20861.0
4628,2020,8,6,15,21294.0
4943,2020,8,6,16,21851.0
5258,2020,8,6,17,22435.0
5573,2020,8,6,18,22657.0
5888,2020,8,6,19,22204.0
6203,2020,8,6,20,21447.0
6518,2020,8,6,21,20941.0
6833,2020,8,6,22,20359.0
7148,2020,8,6,23,19168.0
7463,2020,8,6,24,17909.0
219,2020,8,7,1,16878.0
534,2020,8,7,2,16191.0
849,2020,8,7,3,15676.0
1164,2020,8,7,4,15402.0
1479,2020,8,7,5,15380.0
1794,2020,8,7,6,15574.0
2109,2020,8,7,7,16426.0
2424,2020,8,7,8,17417.0
2739,2020,8,7,9,18357.0
3054,2020,8,7,10,19083.0
3369,2020,8,7,11,19571.0
3684,2020,8,7,12,20108.0
3999,2020,8,7,13,20691.0
4314,2020,8,7,14,21255.0
4629,2020,8,7,15,21706.0
4944,2020,8,7,16,21957.0
5259,2020,8,7,17,22136.0
5574,2020,8,7,18,22182.0
5889,2020,8,7,19,21769.0
6204,2020,8,7,20,21344.0
6519,2020,8,7,21,20999.0
6834,2020,8,7,22,20414.0
7149,2020,8,7,23,19387.0
7464,2020,8,7,24,18249.0
220,2020,8,8,1,17178.0
535,2020,8,8,2,16431.0
850,2020,8,8,3,15913.0
1165,2020,8,8,4,15544.0
1480,2020,8,8,5,15354.0
1795,2020,8,8,6,15440.0
2110,2020,8,8,7,15638.0
2425,2020,8,8,8,16270.0
2740,2020,8,8,9,17162.0
3055,2020,8,8,10,18080.0
3370,2020,8,8,11,18922.0
3685,2020,8,8,12,19765.0
4000,2020,8,8,13,20535.0
4315,2020,8,8,14,21105.0
4630,2020,8,8,15,21609.0
4945,2020,8,8,16,22061.0
5260,2020,8,8,17,22566.0
5575,2020,8,8,18,22966.0
5890,2020,8,8,19,22926.0
6205,2020,8,8,20,22221.0
6520,2020,8,8,21,21695.0
6835,2020,8,8,22,21111.0
7150,2020,8,8,23,20062.0
7465,2020,8,8,24,18862.0
221,2020,8,9,1,17766.0
536,2020,8,9,2,16898.0
851,2020,8,9,3,16292.0
1166,2020,8,9,4,15850.0
1481,2020,8,9,5,15593.0
1796,2020,8,9,6,15554.0
2111,2020,8,9,7,15553.0
2426,2020,8,9,8,16117.0
2741,2020,8,9,9,17275.0
3056,2020,8,9,10,18435.0
3371,2020,8,9,11,19698.0
3686,2020,8,9,12,20943.0
4001,2020,8,9,13,21918.0
4316,2020,8,9,14,22721.0
4631,2020,8,9,15,23308.0
4946,2020,8,9,16,23892.0
5261,2020,8,9,17,24411.0
5576,2020,8,9,18,24777.0
5891,2020,8,9,19,24655.0
6206,2020,8,9,20,24055.0
6521,2020,8,9,21,23765.0
6836,2020,8,9,22,23207.0
7151,2020,8,9,23,21959.0
7466,2020,8,9,24,20673.0
222,2020,8,10,1,19525.0
537,2020,8,10,2,18626.0
852,2020,8,10,3,18001.0
1167,2020,8,10,4,17652.0
1482,2020,8,10,5,17626.0
1797,2020,8,10,6,18140.0
2112,2020,8,10,7,19078.0
2427,2020,8,10,8,20616.0
2742,2020,8,10,9,22231.0
3057,2020,8,10,10,23631.0
3372,2020,8,10,11,25048.0
3687,2020,8,10,12,26411.0
4002,2020,8,10,13,27511.0
4317,2020,8,10,14,28396.0
4632,2020,8,10,15,28910.0
4947,2020,8,10,16,29328.0
5262,2020,8,10,17,29654.0
5577,2020,8,10,18,29685.0
5892,2020,8,10,19,29022.0
6207,2020,8,10,20,27993.0
6522,2020,8,10,21,27212.0
6837,2020,8,10,22,26100.0
7152,2020,8,10,23,24454.0
7467,2020,8,10,24,22760.0
223,2020,8,11,1,21299.0
538,2020,8,11,2,20193.0
853,2020,8,11,3,19446.0
1168,2020,8,11,4,18965.0
1483,2020,8,11,5,18766.0
1798,2020,8,11,6,19186.0
2113,2020,8,11,7,20054.0
2428,2020,8,11,8,21529.0
2743,2020,8,11,9,23022.0
3058,2020,8,11,10,24372.0
3373,2020,8,11,11,25663.0
3688,2020,8,11,12,26823.0
4003,2020,8,11,13,27733.0
4318,2020,8,11,14,28370.0
4633,2020,8,11,15,28731.0
4948,2020,8,11,16,29011.0
5263,2020,8,11,17,29024.0
5578,2020,8,11,18,29061.0
5893,2020,8,11,19,28457.0
6208,2020,8,11,20,27435.0
6523,2020,8,11,21,26773.0
6838,2020,8,11,22,25780.0
7153,2020,8,11,23,24214.0
7468,2020,8,11,24,22557.0
224,2020,8,12,1,21179.0
539,2020,8,12,2,20129.0
854,2020,8,12,3,19375.0
1169,2020,8,12,4,18890.0
1484,2020,8,12,5,18775.0
1799,2020,8,12,6,19190.0
2114,2020,8,12,7,20016.0
2429,2020,8,12,8,21370.0
2744,2020,8,12,9,22639.0
3059,2020,8,12,10,23838.0
3374,2020,8,12,11,24926.0
3689,2020,8,12,12,25927.0
4004,2020,8,12,13,26825.0
4319,2020,8,12,14,27648.0
4634,2020,8,12,15,28013.0
4949,2020,8,12,16,27887.0
5264,2020,8,12,17,27586.0
5579,2020,8,12,18,27486.0
5894,2020,8,12,19,27031.0
6209,2020,8,12,20,26195.0
6524,2020,8,12,21,25559.0
6839,2020,8,12,22,24514.0
7154,2020,8,12,23,22915.0
7469,2020,8,12,24,21292.0
225,2020,8,13,1,19962.0
540,2020,8,13,2,18983.0
855,2020,8,13,3,18327.0
1170,2020,8,13,4,17899.0
1485,2020,8,13,5,17784.0
1800,2020,8,13,6,18173.0
2115,2020,8,13,7,19004.0
